PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.237593,5968.0,0.120318,0.062699,0.455933
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.26278,5968.0,0.118296,0.062742,0.495452
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.291745,5968.0,0.11628,0.063364,0.535387
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.316775,5968.0,0.113552,0.063434,0.567059
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.344304,5968.0,0.110507,0.06373,0.597021
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.371323,5968.0,0.106642,0.063556,0.623051
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.39838,5968.0,0.103024,0.06364,0.644919
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.42616,5968.0,0.099183,0.063502,0.665611
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.451755,5968.0,0.094867,0.062967,0.680625
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.47756,5968.0,0.090187,0.062182,0.692635
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.503506,5968.0,0.086216,0.061743,0.70308
ancf 9.0x7.0 - 2,ancf 9.0x7.0,ancf,2,9.0,7.0,0.53083,5968.0,0.081026,0.060742,0.708091
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,1040.0,0.103194,0.119516,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,1466.667,0.112101,0.125553,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,1986.667,0.120332,0.132288,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,2446.667,0.123159,0.134422,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,2953.333,0.123457,0.133397,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,3460.0,0.123092,0.131842,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,3960.0,0.124377,0.132051,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,4460.0,0.125719,0.133091,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,4940.0,0.12614,0.133034,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,5460.0,0.125498,0.131779,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,5973.333,0.126341,0.131932,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,6500.0,0.12754,0.132382,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,6953.333,0.127529,0.132112,0.0
ancf 10.0x12.0 - 2,ancf 10.0x12.0,ancf,2,10.0,12.0,0.0,7526.667,0.127787,0.132395,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,1466.667,0.06379,0.023685,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,1960.0,0.069097,0.024218,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,2440.0,0.071529,0.024646,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,3026.667,0.073203,0.02433,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,3506.667,0.074742,0.024466,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,3966.667,0.076561,0.024466,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,4460.0,0.077362,0.024107,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,4953.333,0.077712,0.024024,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,5460.0,0.078569,0.023797,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,5953.333,0.079214,0.023517,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,6460.0,0.079625,0.023505,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,6960.0,0.079789,0.023421,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,7460.0,0.080008,0.023179,0.0
ancf 10.0x4.0 - 2,ancf 10.0x4.0,ancf,2,10.0,4.0,0.0,7960.0,0.080565,0.023144,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,1060.0,0.071796,0.018547,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,1466.667,0.078379,0.026722,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,2046.667,0.084051,0.031204,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,2533.333,0.087369,0.032422,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,2973.333,0.0905,0.032542,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,3540.0,0.093397,0.032453,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,4026.667,0.09287,0.032354,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,4460.0,0.093316,0.032187,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,4960.0,0.094331,0.032116,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,5493.333,0.093934,0.032075,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,5940.0,0.095205,0.03218,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,6520.0,0.095307,0.032129,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,6953.333,0.095048,0.032117,0.0
ancf 10.0x5.0 - 2,ancf 10.0x5.0,ancf,2,10.0,5.0,0.0,7440.0,0.095842,0.032239,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,953.333,0.087729,0.045477,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,1540.0,0.095962,0.045583,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,2040.0,0.099597,0.044298,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,2513.333,0.103281,0.043129,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,2966.667,0.106124,0.042519,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,3480.0,0.109038,0.04186,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,3953.333,0.11001,0.041106,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,4480.0,0.110695,0.040241,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,4940.0,0.112734,0.040444,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,5446.667,0.113221,0.040322,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,5993.333,0.113439,0.040272,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,6513.333,0.114038,0.040297,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,6973.333,0.114714,0.040277,0.0
ancf 10.0x6.0 - 2,ancf 10.0x6.0,ancf,2,10.0,6.0,0.0,7453.333,0.115255,0.040286,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,973.333,0.082273,0.04162,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,1533.333,0.091037,0.050857,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,2040.0,0.094334,0.052231,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,2480.0,0.097347,0.052144,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,3040.0,0.107891,0.05148,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,3520.0,0.110755,0.050529,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,3966.667,0.11368,0.049648,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,4460.0,0.11766,0.048816,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,4953.333,0.118865,0.048618,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,5460.0,0.119629,0.048792,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,5993.333,0.120481,0.048831,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,6460.0,0.121491,0.049076,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,6960.0,0.121353,0.049298,0.0
ancf 10.0x7.0 - 2,ancf 10.0x7.0,ancf,2,10.0,7.0,0.0,7473.333,0.121348,0.049374,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,1046.667,0.105439,0.07192,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,1533.333,0.114923,0.068755,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,2000.0,0.119385,0.063771,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,2446.667,0.12311,0.063343,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,2980.0,0.123486,0.061962,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,3446.667,0.122828,0.061275,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,3960.0,0.124297,0.06073,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,4460.0,0.123042,0.06021,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,4940.0,0.124847,0.060433,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,5466.667,0.123313,0.060321,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,5953.333,0.124261,0.06071,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,6513.333,0.125021,0.061409,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,6953.333,0.12588,0.061847,0.0
ancf 10.0x8.0 - 2,ancf 10.0x8.0,ancf,2,10.0,8.0,0.0,7500.0,0.126068,0.06238,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,1033.333,0.09158,0.078327,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,1473.333,0.105325,0.083775,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,2000.0,0.112962,0.083333,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,2446.667,0.114205,0.082466,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,2993.333,0.114443,0.079188,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,3460.0,0.115821,0.077421,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,3953.333,0.116702,0.077367,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,4480.0,0.116522,0.076492,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,4960.0,0.116714,0.076701,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,5453.333,0.11766,0.077308,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,5946.667,0.117818,0.077626,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,6446.667,0.116788,0.077674,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,6980.0,0.116306,0.077904,0.0
ancf 11.0x10.0 - 2,ancf 11.0x10.0,ancf,2,11.0,10.0,0.0,7533.333,0.117202,0.078596,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,973.333,0.096297,0.105605,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,1540.0,0.106336,0.107113,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,2000.0,0.108877,0.107475,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,2446.667,0.110352,0.108273,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,2966.667,0.110539,0.106778,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,3460.0,0.112224,0.107335,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,4000.0,0.112254,0.106403,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,4440.0,0.114053,0.107134,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,4953.333,0.114019,0.106186,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,5493.333,0.114641,0.105542,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,5953.333,0.115154,0.1057,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,6526.667,0.113922,0.105336,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,6940.0,0.114288,0.10551,0.0
ancf 11.0x12.0 - 2,ancf 11.0x12.0,ancf,2,11.0,12.0,0.0,7466.667,0.114006,0.104647,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,966.667,0.053422,0.022164,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,1526.667,0.060193,0.023132,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,2026.667,0.063739,0.023761,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,2526.667,0.067131,0.023965,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,2980.0,0.068871,0.023634,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,3520.0,0.070626,0.023662,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,3986.667,0.071296,0.023458,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,4473.333,0.071476,0.023149,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,4960.0,0.07236,0.022984,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,5480.0,0.07348,0.022632,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,5960.0,0.073973,0.02254,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,6453.333,0.074113,0.022454,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,6940.0,0.074998,0.022297,0.0
ancf 11.0x4.0 - 2,ancf 11.0x4.0,ancf,2,11.0,4.0,0.0,7446.667,0.074766,0.02203,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,960.0,0.087169,0.046442,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,1520.0,0.094157,0.045547,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,1960.0,0.096416,0.044667,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,2426.667,0.100376,0.042746,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,2966.667,0.102661,0.04154,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,3526.667,0.10555,0.041048,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,3953.333,0.1093,0.040574,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,4440.0,0.110208,0.04018,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,4953.333,0.111505,0.040022,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,5426.667,0.114015,0.040508,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,5966.667,0.11349,0.040183,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,6520.0,0.114439,0.040849,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,6986.667,0.113658,0.040838,0.0
ancf 11.0x6.0 - 2,ancf 11.0x6.0,ancf,2,11.0,6.0,0.0,7473.333,0.113778,0.040864,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,953.333,0.086443,0.048638,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,1473.333,0.094825,0.050265,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,1966.667,0.098018,0.047335,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,2540.0,0.107138,0.045541,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,3020.0,0.111786,0.045477,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,3473.333,0.112747,0.044868,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,3973.333,0.113685,0.044586,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,4466.667,0.114056,0.044401,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,4960.0,0.115011,0.044481,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,5473.333,0.114755,0.044432,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,5960.0,0.115119,0.044661,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,6453.333,0.114509,0.044784,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,7046.667,0.113788,0.044929,0.0
ancf 11.0x7.0 - 2,ancf 11.0x7.0,ancf,2,11.0,7.0,0.0,7540.0,0.114544,0.045064,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,1053.333,0.089954,0.052897,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,1526.667,0.097644,0.053306,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,1973.333,0.105324,0.050862,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,2506.667,0.111314,0.048931,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,2993.333,0.111769,0.047475,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,3486.667,0.114285,0.047482,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,3960.0,0.113469,0.047573,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,4446.667,0.114294,0.047337,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,4960.0,0.113545,0.047449,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,5493.333,0.113927,0.047805,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,5980.0,0.113555,0.048175,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,6453.333,0.112232,0.048615,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,6960.0,0.113599,0.049148,0.0
ancf 11.0x8.0 - 2,ancf 11.0x8.0,ancf,2,11.0,8.0,0.0,7446.667,0.113945,0.049526,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,1026.667,0.073236,0.030003,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,1460.0,0.074779,0.029663,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,1946.667,0.078292,0.029637,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,2453.333,0.080739,0.029173,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,2960.0,0.082903,0.028664,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,3446.667,0.086225,0.028569,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,3953.333,0.08691,0.028192,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,4460.0,0.088564,0.028193,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,4940.0,0.089913,0.028468,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,5446.667,0.091059,0.028599,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,5946.667,0.09051,0.028812,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,6453.333,0.091912,0.029165,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,6946.667,0.092859,0.029457,0.0
ancf 125.0x6.0 - 2,ancf 125.0x6.0,ancf,2,12.5,0.6,0.0,7460.0,0.093925,0.029751,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,986.667,0.087723,0.045334,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,1553.333,0.09274,0.043002,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,1933.333,0.097467,0.041716,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,2500.0,0.100571,0.04175,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,2960.0,0.103086,0.041737,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,3493.333,0.103737,0.041407,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,3980.0,0.106634,0.042152,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,4453.333,0.108154,0.042388,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,5006.667,0.108567,0.042787,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,5486.667,0.110859,0.042946,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,5946.667,0.115056,0.042759,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,6460.0,0.117267,0.04355,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,6960.0,0.118115,0.044104,0.0
ancf 125.0x75.0 - 2,ancf 125.0x75.0,ancf,2,12.5,7.5,0.0,7540.0,0.119037,0.044784,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,1000.0,0.07289,0.04734,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,1473.333,0.080939,0.048818,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,2020.0,0.093929,0.043982,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,2480.0,0.09845,0.043186,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,2986.667,0.098567,0.042627,0.0
ancf 125.0x9.0 - 2,ancf 125.0x9.0,ancf,2,12.5,0.9,0.0,3460.0,0.098782,0.042435,0.0
