PropName,BladeName,Family,B,D,P,J,N,CT,CP,eta
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.584012,4025.0,-0.033742,0.012909,-1.52646
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.654918,4025.0,-0.056048,0.008611,-4.263546
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.093779,6034.0,0.08372,0.035162,0.223289
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.141597,6034.0,0.075349,0.033184,0.321519
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.192708,6034.0,0.065944,0.031318,0.405769
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.238559,6034.0,0.055874,0.028794,0.462913
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.285054,6034.0,0.045494,0.026173,0.495471
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.335829,6034.0,0.03258,0.023765,0.460402
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.381904,6034.0,0.019502,0.021435,0.347462
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.424519,6034.0,0.007091,0.019443,0.154813
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.483104,6034.0,-0.012455,0.01616,-0.372314
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.525904,6034.0,-0.027645,0.015621,-0.930708
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.581848,6034.0,-0.045469,0.016964,-1.559589
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.632369,6034.0,-0.062112,0.018746,-2.09535
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.069894,8039.0,0.098001,0.041356,0.165631
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.10685,8039.0,0.089598,0.038373,0.249485
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.142895,8039.0,0.08218,0.03589,0.327197
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.177229,8039.0,0.072345,0.032792,0.391003
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.212694,8039.0,0.064163,0.030539,0.446871
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.248751,8039.0,0.055099,0.028127,0.487276
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.285185,8039.0,0.043919,0.025221,0.496602
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.321289,8039.0,0.032375,0.023124,0.449829
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.361515,8039.0,0.018702,0.020753,0.325782
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.394865,8039.0,0.005895,0.018861,0.123367
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.433362,8039.0,-0.006933,0.01825,-0.164684
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.470745,8039.0,-0.016374,0.021983,-0.350608
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.508134,8039.0,-0.025801,0.026647,-0.492026
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.544507,8039.0,-0.034525,0.030963,-0.607169
mi 5.0x3.5 - 2,mi 5.0x3.5,mi,2,5.0,3.5,0.5812,8039.0,-0.045098,0.033883,-0.773559
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.118995,6039.0,0.123671,0.08336,0.176538
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.178688,6039.0,0.120082,0.081153,0.264404
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.236952,6039.0,0.116658,0.079653,0.347033
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.29709,6039.0,0.114131,0.07888,0.429859
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.357121,6039.0,0.105576,0.075351,0.500367
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.414461,6039.0,0.097342,0.072141,0.559241
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.477001,6039.0,0.08706,0.068326,0.607789
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.530887,6039.0,0.077219,0.063984,0.640698
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.595332,6039.0,0.066427,0.059479,0.664874
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.655774,6039.0,0.054865,0.053707,0.669897
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.718554,6039.0,0.04308,0.047234,0.655319
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.774274,6039.0,0.031718,0.040588,0.605043
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.841087,6039.0,0.016146,0.031616,0.429526
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.889974,6039.0,0.005994,0.025454,0.209577
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.955503,6039.0,-0.008255,0.01711,-0.461097
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,1.01158,6039.0,-0.021223,0.008951,-2.398743
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.079495,9045.0,0.127796,0.08617,0.117897
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.11939,9045.0,0.124356,0.085156,0.174349
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.159634,9045.0,0.122969,0.084702,0.231755
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.198344,9045.0,0.120772,0.083462,0.287006
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.237876,9045.0,0.119505,0.082974,0.342605
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.277292,9045.0,0.118115,0.082131,0.398788
pl 100.0x80.0 - 2,pl 100.0x80.0,pl,2,3.937007874015748,3.1496062992125986,0.317088,9045.0,0.115588,0.081241,0.451144
